Commodity code,Commodity,Quantity,Unit,Supplementary Quantity,Supplementary Unit,Renminbi Yuan
84099999,"Parts for diesel & semi-diesel engines ＜132.39kw, nes",10664777,Kilogram,0,?,541636526.0
84101100,Hydraulic turbines & water wheels of a power ≤1000 kw,312,Number of item,6880,Kilogram,240213.0
84101200,Hyd turbines & water wheels of a 1000kw＜power≤10000 kw,5,Number of item,83397,Kilogram,4791993.0
84101330,"Hydraulic turbines/water wheels, water pump type,＞200000 kw",207,Number of item,305,Kilogram,65456.0
84109010,Regulators of hydraulic turbines/water wheels,27245,Kilogram,17,Number of item,4916718.0
84109090,"Parts nes, of hydraulic turbines/water wheels",1240300,Kilogram,0,?,141302321.0
84111190,Other turbo-jets of a thrust ≤25 KN,81,Number of item,814,Kilogram,338018.0
84111210,Turbofan engines of a thrust＞25 KN,2,Number of item,8590,Kilogram,240274191.0
84111290,Other turbo-jets of a thrust＞25 KN,1,Number of item,1089,Kilogram,13384615.0
84112220,"Turbo-propellers, 2238kw＜power≤3730kw",1,Number of item,680,Kilogram,7188300.0
84118100,Gas turbines nes of a power ≤5000 KW,2,Number of item,397,Kilogram,5855601.0
84118200,Gas turbines nes of a power＞5000 KW,2,Number of item,107980,Kilogram,24048270.0
84119100,Parts of turbo-jets′turbo-propellers,284691,Kilogram,0,?,936900769.0
84119910,Parts of turboshaft engines,17024,Kilogram,0,?,38263590.0
84119990,Parts of other gas turbines nes,2012919,Kilogram,0,?,266777378.0
84121090,"Reaction engines other than turbo jets, nes",3,Number of item,150,Kilogram,37220.0
84122100,Hydraulic power engines & motors linear acting (cylinders),648639,Number of item,15403856,Kilogram,505159745.0
84122910,Hydraulic motors,113276,Number of item,1543481,Kilogram,111005661.0
84122990,"Hydraulic power engines, nes",73708,Number of item,1700073,Kilogram,120188798.0
84123100,Pneumatic power engines & motors linear acting (cylinders),1370970,Number of item,2635617,Kilogram,168021593.0
84123900,Pneumatic power engines & motors nes,95221,Number of item,462306,Kilogram,36556450.0
84128000,Engines & motors nes,37830,Number of item,182173,Kilogram,34175901.0
84129010,Parts of reaction engines for aircraft/spacecraft,4812,Kilogram,0,?,8593123.0
84129090,Parts of engines/motors of heading 84.12 (excl 8412.1010),25291197,Kilogram,0,?,1071471119.0
84131100,Pumps for dispersn fuel/lubricants used in fillng-station/garage,27240,Number of item,633951,Kilogram,31819476.0
84131900,Pumps fitted′designed to be fitted with a measuring device nes,1169854,Number of item,580360,Kilogram,73605689.0
84132000,"Hand pumps, o/t those of subheading No. 8413.11 or 8413.19",225841700,Number of item,4996496,Kilogram,200850460.0
84133021,"Fuel pump, for int. comb piston engines of an output≥132.39kw(180hp)",91340,Number of item,317979,Kilogram,67875801.0
84133029,"Other fuel pump, for internal comb piston engines",2851290,Number of item,1686120,Kilogram,249376461.0
84133030,"Lubricating oil pumps, for internal comb piston engines",1114524,Number of item,1085482,Kilogram,113515773.0
84133090,"Fuel/lubricatg/coolng medium pumps for int comb piston engines, nes",1658633,Number of item,2398339,Kilogram,155364517.0
84134000,Concrete pumps,418,Number of item,1699701,Kilogram,43753209.0
84135010,Pneumatic reciprocating positive displacement pumps,138041,Number of item,445726,Kilogram,49307362.0
84135020,Electric reciprocating positive displacement pumps,2977452,Number of item,2874100,Kilogram,273546166.0
84135031,"Reciprocating positive plunger pumps, hydraulic",76293,Number of item,828326,Kilogram,66819248.0
84135039,"Other reciprocating positive pumps, hydraulic",186105,Number of item,465575,Kilogram,27394310.0
84135090,Other reciprocating positive displacement pumps nes,645120,Number of item,794775,Kilogram,50607674.0
84136021,"Rotary positive gear pumps, electric",216547,Number of item,311836,Kilogram,38179597.0
84136022,"Rotary positive gear pumps, hydraulic",86174,Number of item,776923,Kilogram,52021243.0
84136029,Other rotary positive gear pumps,50954,Number of item,194260,Kilogram,19317425.0
84136031,"Rotary positive vane pumps, electric",484086,Number of item,1075718,Kilogram,45420605.0
84136032,"Rotary positive vane pumps, hydraulic",22975,Number of item,130545,Kilogram,7874241.0
84136039,Other rotary positive vane pumps,179556,Number of item,442663,Kilogram,37031012.0
84136040,Rotary positive helicoidal pumps,13972,Number of item,429297,Kilogram,45611604.0
84136050,Rotary positive radial plunger pumps,48994,Number of item,15814,Kilogram,2493101.0
84136060,Rotary positive axial plunger pumps,30085,Number of item,498327,Kilogram,57042217.0
84136090,"Other rotary positive displacement pumps, nes",1176363,Number of item,6774112,Kilogram,284661153.0
84137010,Centrifugal pumps of ratational speed≥10000r/min,1828608,Number of item,615792,Kilogram,41391422.0
84137091,"Electric submersible pumps(incl.oil), rotate spd.＜10000r/min",2788005,Number of item,16139295,Kilogram,564160099.0
84137099,"Other centrigual pumps, rotate speed＜10000r/min",6114598,Number of item,32486362,Kilogram,1367711304.0
84138100,Pumps nes,156650,Number of item,633032,Kilogram,33954522.0
84138200,Liquid elevators,2052,Number of item,29648,Kilogram,700204.0
84139100,Parts of pumps for liquids,26667815,Kilogram,0,?,1367356829.0
84139200,Parts of liquid elevators,70986,Kilogram,0,?,4184038.0
84141000,Vacuum pumps,659021,Number of item,2119124,Kilogram,191082286.0
84142000,Hand′foot-operated air pumps,6552470,Number of item,2468495,Kilogram,84303112.0
84143011,"Compressors for refrige/freezer,motor power≤0.4kw",6386329,Number of item,40854345,Kilogram,899004639.0
84143012,"Compressors for refrige′freezer,  0.4kw＜ motor power≤5 kw",142707,Number of item,1639542,Kilogram,51739577.0
84143013,"Compressors for airconditioner, 0.4kw ＜motor power ≤5kw",5960932,Number of item,50521242,Kilogram,1662224725.0
84143014,"Compressors for airconditioner,  motor power〉5 kw",147622,Number of item,5302665,Kilogram,310326280.0
84143015,"Compressors,for refrigerators/freezers of a motor power＞5kw",6802,Number of item,613154,Kilogram,35729503.0
84143019,"Compressors driven by a motor, nes",508955,Number of item,4032056,Kilogram,165798924.0
84143090,Compressors driven by a non-motor,862643,Number of item,5282500,Kilogram,437023453.0
84144000,Air compressors mounted on a wheeled chassis for towing,15754,Number of item,1045337,Kilogram,73133664.0
84145110,"Ceiling/roof fans, with a built-in electric motor of output≤125 W",3781824,Number of item,18651028,Kilogram,661047291.0
84145120,"Window fans, with a built-in electric motor of output≤125W",2103636,Number of item,3090701,Kilogram,177985397.0
84145130,"Rapating front louver fans,with built-in electric motor, ≤125W",1013004,Number of item,1607990,Kilogram,70458595.0
84145191,"Table fans, with a built-in electric motor of output≤125W",7870227,Number of item,11261906,Kilogram,514186964.0
84145192,"Floor fans, with a built-in electric motor of output≤125W",10547434,Number of item,38542245,Kilogram,1137360208.0
84145193,"Wall fans, with a built-in electric motor of output≤125W",599497,Number of item,1835980,Kilogram,65911958.0
84145199,"Fans nes, with a built-in electric motor of output≤125W",19316892,Number of item,11115692,Kilogram,813317708.0
84145910,"Other ceiling/roof fans, nes",26279,Number of item,275077,Kilogram,16073518.0
84145920,"Other window fans, nes",120133,Number of item,841302,Kilogram,30009124.0
84145930,Centrifugal ventilators,1779289,Number of item,5007668,Kilogram,293568750.0
84145990,"Other fans, nes",32644372,Number of item,22021258,Kilogram,1422613614.0
84146010,"Range hoods,having a maximum horizontal side≤120 cm",787072,Number of item,7343817,Kilogram,276865420.0
84146090,"Other hoods,having a maximum horizontal side≤120 cm",180885,Number of item,730569,Kilogram,53733745.0
84147010,"Gas-tight biological safety cabinets, having a maximum horizontal side≤120 cm",1,Number of item,742,Kilogram,45348.0
84147090,Other gas-tight biological safety cabinets,1,Number of item,318,Kilogram,40105.0
84148010,Free-piston generators for gas turbine,1854,Number of item,15276,Kilogram,1898171.0
84148020,Carbon dioxide compressors,24969,Number of item,253525,Kilogram,16785877.0
84148030,Supercharger for motor,250712,Number of item,2346065,Kilogram,331336428.0
84148041,Screw air compressor,7497,Number of item,4851689,Kilogram,315742857.0
84148049,"Air or other gas compressors,nes",663640,Number of item,16864671,Kilogram,719746615.0
84148090,Other air pumps/ventilation /recycling hoods with fan,6539132,Number of item,7678062,Kilogram,555426807.0
84149011,"Intake valve leaf of Nos. 84143011-84143014, 84143090",77558,Kilogram,0,?,7820433.0
84149019,"Parts of compressors of subheadng Nos. 84143011-84143014, 84143090",7107303,Kilogram,0,?,237452419.0
84149020,"Parts of machines of subheading Nos. 84145110-84145199, 841460",8230295,Kilogram,0,?,192810377.0
84149090,"Parts of machines of other subheadings of 84.14, nes",24079625,Kilogram,0,?,1801622733.0
84151010,"Air conditioning machines,of a kind designed to be fixed to a window/wall/ceiling/floor, self-contained",1526826,Number of item,39071346,Kilogram,1258982973.0
84151021,"Air conditioning machines,refrigerating effect≤4000 Cal/hour, of a kind designed to be fixed to a window/wall/ceiling/floor, split system",4233909,Number of item,125845965,Kilogram,4405984219.0
84151022,"Air conditioning machines,refrigerating effect＞4000 Cal/hour, of a kind designed to be fixed to a window/wall/ceiling/floor, split system",2234533,Number of item,125033462,Kilogram,4726340616.0
84152000,Air conditioning machines used for persons in motor vehicles,133665,Number of item,2464636,Kilogram,192308113.0
84158110,"Air-conditioner nes,with refr≤4000cal/h,cool/heat rev valve",140106,Number of item,4416174,Kilogram,186465736.0
84158120,"Air-conditioner nes,with refr＞4000cal/h,cool/heat rev valve",28444,Number of item,4130587,Kilogram,193529068.0
84158210,"Air-conditioner nes, with refrigerating unit, ≤4000 cal/h",858967,Number of item,20965732,Kilogram,776295703.0
84158220,"Air-conditioner nes, with refrigerating unit,＞4000 cal/h",33668,Number of item,4236190,Kilogram,221800455.0
84158300,"Air conditioner, not incorporating refrigerating unit",77773,Number of item,3270991,Kilogram,180418800.0
84159010,"Parts of air conditners of subheadngs 8415.1000,8415.8110,8415.8210",58323537,Kilogram,0,?,2492371013.0
84159090,Parts of air conditioners of other subheadings of 84.15,78094510,Kilogram,0,?,4167485674.0
84161000,Furnace burners for liquid fuel,48981,Kilogram,378,Number of item,6202206.0
84162011,Gasburners of using natural gas,331970,Kilogram,12969,Number of item,124160731.0
84162019,Other gasburners,68518,Kilogram,2657,Number of item,6346000.0
84162090,"Furnace burners nes, including combination burners",51970,Kilogram,15,Number of item,1595409.0
84163000,Mechanical stokers,37576,Kilogram,104,Number of item,671399.0
84169000,Parts of appliances of heading No. 84.16,293185,Kilogram,0,?,18625998.0
84171000,"Furnaces/ovens n-elec for heat-treat of ores, pyrites, metals",2733,Number of item,7250010,Kilogram,124498410.0
84172000,"Bakery ovens, including biscuit ovens, non-electric",9578,Number of item,932751,Kilogram,31600210.0
84178030,Cement rotary kilns,2,Number of item,213700,Kilogram,3423078.0
84178040,Limestone decomposition furnace,2,Number of item,346918,Kilogram,11680589.0
84178050,Incinerators for waste,18,Number of item,809626,Kilogram,49101464.0
84178090,"Industrial/lab furnaces/ovens, non-electric, nes",2897,Number of item,10570196,Kilogram,170061942.0
84179010,Parts of rotary kiln for sponge iron,692205,Kilogram,0,?,11381391.0
84179020,Parts of coke furnace,482545,Kilogram,0,?,11416529.0
84179090,Parts of other appliances of heading No. 84.17,7234310,Kilogram,0,?,229394335.0
84181010,"Combined refri-freezers, with separate external doors or draws, or combinations thereof, ＞500 l",435888,Number of item,45772906,Kilogram,1243005948.0
84181020,"Combnd refri-freezers, with separate externl doors or draws, or combinations thereof, ＞200 l but≤500 l",1390459,Number of item,79578950,Kilogram,1574580838.0
84181030,"Combined refri-freezers, with separate expernal doors or draws, or combinations thereof, ≤200 l",610594,Number of item,19608281,Kilogram,400290571.0
84182110,"Refrigerators, household type, compression-type, ＞ 150 l",259224,Number of item,12801739,Kilogram,278708909.0
84182120,"Refrigerators, household type, compression-type, ＞ 50 l but ≤150 l",613660,Number of item,14086026,Kilogram,327031296.0
84182130,"Refrigerators, household type, compression-type, ≤50 l",380350,Number of item,4864617,Kilogram,160900449.0
84182910,"Semiconducting refrigerators, household type",509094,Number of item,2145149,Kilogram,96382948.0
84182920,"Refrigerators, absorption type, electrical",14831,Number of item,323753,Kilogram,11139618.0
84182990,"Refrigerators, household type, nes",3570,Number of item,23373,Kilogram,1082214.0
84183010,"Freezers of chest type, capacity≤800 l , T≤-40℃",5093,Number of item,290058,Kilogram,7448966.0
84183021,"Freezers of chest type, 500 l＜capacity≤800 L, T〉-40℃",36430,Number of item,2745247,Kilogram,56261791.0
84183029,"Freezers of chest type,capacity≤500L, T〉-40℃",988070,Number of item,30768936,Kilogram,625844624.0
84184010,"Freezers of upright type,capacity≤900L, T≤-40℃",960,Number of item,172118,Kilogram,17519210.0
84184021,"Freezers of upright type, 500 L＜capacity≤900L, T〉 -40℃",7882,Number of item,771408,Kilogram,22808909.0
84184029,"Freezers of upright type,capacity≤500L, T＞ -40℃",226252,Number of item,9325490,Kilogram,206017348.0
84185000,Other furniture for storage and display,416151,Number of item,28188940,Kilogram,847454821.0
84186120,Heat pumps of compression-type,79325,Number of item,6432620,Kilogram,438008453.0
84186190,Other heat pumps,3107,Number of item,116717,Kilogram,6267732.0
84186920,Refrigerating unit,33314,Number of item,9549200,Kilogram,736768233.0
84186990,"Other refrigerating′freezing equipment, nes",707670,Number of item,12230225,Kilogram,709416900.0
84189100,Furniture designed to receive refrigerating′freezing equipment,149909,Kilogram,0,?,4271809.0
84189910,Parts of refrigerating units and heat pumps,4395453,Kilogram,0,?,260593540.0
84189991,Parts of freezing equipment of T≤-40℃,92128,Kilogram,0,?,10391446.0
84189992,"Parts of refrigerating′freezing equip of T〉-40℃,capacity＞500 l",1919816,Kilogram,0,?,59134363.0
84189999,"Parts of other refrigerating′freezing equipment, nes",19411431,Kilogram,0,?,581785180.0
84191100,Instantaneous gas water heaters,265003,Number of item,2514452,Kilogram,178042137.0
84191200,Solar water heaters,46585,Number of item,2746649,Kilogram,47280088.0
84191900,"Instantaneous or storage water heaters, non-electric (excluding instantaneous gas water heaters and boilers or water heaters for central heating)",20431,Number of item,761898,Kilogram,32199224.0
84192000,"Medical, surgical′laboratory sterilizers",21455,Number of item,497329,Kilogram,56044392.0
84193310,"Lyophilisation apparatus, freeze drying units and spray dryers for agricultural products",382,Number of item,62732,Kilogram,5999160.0
84193320,"Lyophilisation apparatus, freeze drying units and spray dryers for wood, paper pulp, paper or paperboard",45,Number of item,186797,Kilogram,2389960.0
84193390,"Other lyophilisation apparatus, freeze drying units and spray dryers",887,Number of item,418123,Kilogram,49463128.0
84193400,Dryers for agricultural products,3064,Number of item,260720,Kilogram,6444250.0
84193500,"other dryers for wood, paper pulp, paper or paperboard",135,Number of item,1155486,Kilogram,22953039.0
84193910,Breeze pottery blanks dryers,3,Number of item,18320,Kilogram,280847.0
84193990,"Other dryers, nes",237429,Number of item,5126858,Kilogram,269180159.0
84194020,rectifying towers,10,Number of item,220277,Kilogram,24136334.0
84194090,Other distilling′rectifying plant,20117,Number of item,5385721,Kilogram,180699313.0
84195000,"Heat exchange units, non-domestic, non-electric",617249,Number of item,17023383,Kilogram,1010174812.0
84196011,Oxygen producers of volume ≥15000m3/h,24,Number of item,347,Kilogram,21898.0
84196019,Oxygen producers of volume＜15000m3/h,10297,Number of item,1173945,Kilogram,118632910.0
84196090,"Machinery for liquefying air or other gases, nes",408,Number of item,823070,Kilogram,93536136.0
84198100,"Machinery for makng hot drinks/cooking or heating food,non domestc",300830,Number of item,5289115,Kilogram,374184268.0
